nb_trawlers,fish_stock,capture,income,price,fleet_maintenance_cost,capital,net_profit
10,0.0,0.0,0.0,1.0,0.0,100.0,0.0
10,6220.969519605212,0.0,0.0,1.0,7.5,92.5,-7.5
10,6773.008776369677,7.2,7.2,1.0,7.5,92.2,-0.2999999999999998
10,6572.73982402287,7.2,7.2,1.0,7.5,91.9,-0.2999999999999998
10,6399.3468654351045,7.2,7.2,1.0,7.5,91.60000000000001,-0.2999999999999998
10,6262.255492881445,7.2,7.2,1.0,7.5,91.30000000000001,-0.2999999999999998
10,6149.545854713142,7.2,7.2,1.0,7.5,91.00000000000001,-0.2999999999999998
10,6045.24025735817,18.000000000000004,18.000000000000004,1.0,7.5,101.50000000000001,10.500000000000004
10,5942.719230463155,18.000000000000004,18.000000000000004,1.0,7.5,112.00000000000001,10.500000000000004
10,5861.167338098874,18.000000000000004,18.000000000000004,1.0,7.5,122.50000000000001,10.500000000000004
10,5790.911972297257,18.000000000000004,18.000000000000004,1.0,7.5,133.00000000000003,10.500000000000004
10,5715.393311223365,18.000000000000004,18.000000000000004,1.0,7.5,143.50000000000003,10.500000000000004
10,5645.646601926793,18.000000000000004,18.000000000000004,1.0,7.5,154.00000000000003,10.500000000000004
10,5599.484655202975,18.000000000000004,18.000000000000004,1.0,7.5,164.50000000000003,10.500000000000004
10,5567.340643859452,17.596457580177166,17.596457580177166,1.0,7.5,174.5964575801772,10.096457580177166
10,5535.829883808935,18.000000000000004,18.000000000000004,1.0,7.5,185.0964575801772,10.500000000000004
10,5509.523342613156,18.000000000000004,18.000000000000004,1.0,7.5,195.5964575801772,10.500000000000004
10,5484.367024728823,16.55895003110541,16.55895003110541,1.0,7.5,204.6554076112826,9.058950031105411
10,5454.518038216461,18.000000000000004,18.000000000000004,1.0,7.5,215.1554076112826,10.500000000000004
10,5437.0772616501035,18.000000000000004,18.000000000000004,1.0,7.5,225.6554076112826,10.500000000000004
10,5417.933956414409,18.000000000000004,18.000000000000004,1.0,7.5,236.1554076112826,10.500000000000004
10,5362.302819140388,18.000000000000004,18.000000000000004,1.0,7.5,246.6554076112826,10.500000000000004
10,5316.522499646835,16.785145498126465,16.785145498126465,1.0,7.5,255.94055310940908,9.285145498126465
10,5271.423394263269,18.000000000000004,18.000000000000004,1.0,7.5,266.4405531094091,10.500000000000004
10,5229.346633756072,18.000000000000004,18.000000000000004,1.0,7.5,276.9405531094091,10.500000000000004
10,5187.597077077152,17.51286776532615,17.51286776532615,1.0,7.5,286.95342087473523,10.012867765326149
10,5153.936086059016,16.676973152654764,16.676973152654764,1.0,7.5,296.13039402738997,9.176973152654764
10,5136.121792913171,18.000000000000004,18.000000000000004,1.0,7.5,306.63039402738997,10.500000000000004
