nb_trawlers,fish_stock,capture,income,price,fleet_maintenance_cost,capital
12,0.0,0.0,0.0,5.0,0.0,100.0
12,10333.7716613869,165.84549903498993,0.0,5.0,240.0,-140.0
12,10140.999162026725,47.08012223346108,829.2274951749497,5.0,240.0,449.2274951749497
12,10102.32436049552,7.302588297229295,235.4006111673054,5.0,240.0,444.62810634225514
12,10138.19246726563,0.0,36.512941486146474,5.0,240.0,241.1410478284016
12,10212.270475814039,0.0,0.0,5.0,240.0,1.1410478284016108
12,10294.168133064699,0.0,0.0,5.0,240.0,-238.8589521715984
12,10392.276974650566,0.0,0.0,5.0,240.0,-478.8589521715984
12,10498.077906127393,71.07723323264096,0.0,5.0,240.0,-718.8589521715984
12,10551.784787182836,71.26715527339124,355.38616616320485,5.0,240.0,-603.4727860083935
12,10608.237693821166,20.0,356.3357763669561,5.0,240.0,-487.13700964143743
12,10732.792142312886,20.0,100.0,5.0,240.0,-627.1370096414374
12,10855.15100875282,20.0,100.0,5.0,240.0,-767.1370096414374
12,10978.984534811925,82.67505309324552,100.0,5.0,240.0,-907.1370096414374
12,11034.216172007766,20.0,413.37526546622763,5.0,240.0,-733.7617441752097
12,11121.09097963914,20.0,100.0,5.0,240.0,-873.7617441752097
12,11209.123114895969,9.994415827310641,100.0,5.0,240.0,-1013.7617441752097
12,11309.60522506176,20.0,49.972079136553205,5.0,240.0,-1203.7896650386565
12,11377.537150231761,80.0,100.0,5.0,240.0,-1343.7896650386565
12,11397.454960679528,65.66969161795308,400.0,5.0,240.0,-1183.7896650386565
12,11435.924841961516,80.0,328.34845808976536,5.0,240.0,-1095.4412069488912
12,11458.69255513951,35.334129899124676,400.0,5.0,240.0,-935.4412069488912
12,11521.901146925044,68.72527103057098,176.67064949562337,5.0,240.0,-998.7705574532679
12,11551.930870888891,89.20444446726168,343.6263551528549,5.0,240.0,-895.144202300413
12,11562.106193204507,53.92036235786858,446.0222223363084,5.0,240.0,-689.1219799641046
12,11591.629690474369,36.70012462606695,269.6018117893429,5.0,240.0,-659.5201681747617
12,11606.203729419107,20.0,183.50062313033476,5.0,240.0,-716.0195450444269
12,11641.646706798843,87.74391357584969,100.0,5.0,240.0,-856.0195450444269
12,11617.742022355775,28.790462922975742,438.7195678792484,5.0,240.0,-657.2999771651785
12,11655.62319117295,3.8003701802380685,143.9523146148787,5.0,240.0,-753.3476625502998
12,11744.899340929021,5.276835565283715,19.00185090119034,5.0,240.0,-974.3458116491095
12,11833.662822293694,0.0,26.384177826418576,5.0,240.0,-1187.9616338226908
12,11927.094454535008,0.0,0.0,5.0,240.0,-1427.9616338226908
12,11996.802624886544,23.459871125946858,0.0,5.0,240.0,-1667.9616338226908
12,12044.390561028287,60.0,117.2993556297343,5.0,240.0,-1790.6622781929566
12,12065.508765401028,69.08729656046214,300.0,5.0,240.0,-1730.6622781929566
12,12081.02443167542,97.03432833945247,345.43648280231065,5.0,240.0,-1625.225795390646
12,12070.5428777854,125.69815438105383,485.1716416972624,5.0,240.0,-1380.0541536933836
12,12040.208186363476,104.95606552674238,628.4907719052692,5.0,240.0,-991.5633817881144
12,12035.642186309433,165.83481665445177,524.7803276337119,5.0,240.0,-706.7830541544025
12,11966.635946376446,103.12488497215539,829.1740832722588,5.0,240.0,-117.6089708821437
12,11958.526078459101,44.88360379768222,515.6244248607769,5.0,240.0,158.01545397863322
12,12000.773702620758,50.747004407184335,224.4180189884111,5.0,240.0,142.4334729670443
12,12009.414522987481,60.0,253.73502203592165,5.0,240.0,156.16849500296595
12,12004.730423676649,46.635681291719266,300.0,5.0,240.0,216.16849500296595
12,12012.380026969628,60.0,233.17840645859633,5.0,240.0,209.34690146156228
12,11999.087808558428,60.0,300.0,5.0,240.0,269.3469014615623
12,11984.295696314864,20.22588338667278,300.0,5.0,240.0,329.3469014615623
12,12007.423075479024,60.0,101.12941693336391,5.0,240.0,190.47631839492624
12,11985.185413417506,51.132970677843524,300.0,5.0,240.0,250.47631839492624
12,11974.440644597818,40.193378606357,255.66485338921763,5.0,240.0,266.14117178414386
12,11983.886736667882,49.59775020979221,200.966893031785,5.0,240.0,227.10806481592886
12,11977.370142784139,60.0,247.98875104896103,5.0,240.0,235.0968158648899
12,11967.385920840097,60.0,300.0,5.0,240.0,295.0968158648899
12,11961.351455936918,61.67998255231021,300.0,5.0,240.0,355.0968158648899
12,11958.31531156133,109.41134389686158,308.39991276155104,5.0,240.0,423.4967286264409
12,11919.985616410513,140.0,547.0567194843079,5.0,240.0,730.5534481107488
12,11862.666718982658,140.0,700.0,5.0,240.0,1190.5534481107488
12,11813.377871733926,120.43287052385533,700.0,5.0,240.0,1650.5534481107488
12,11764.715743995961,80.47329203295806,602.1643526192767,5.0,240.0,2012.7178007300254
12,11692.272439922152,124.25221447729628,402.3664601647903,5.0,240.0,2175.0842608948155
12,11587.80070945678,133.1391276104578,621.2610723864814,5.0,240.0,2556.345333281297
12,11479.38574735186,109.98148957980814,665.695638052289,5.0,240.0,2982.0409713335857
12,11365.622334787811,96.22682276079603,549.9074478990407,5.0,240.0,3291.9484192326263
12,11273.067486827467,77.19212730689551,481.13411380398014,5.0,240.0,3533.0825330366065
12,11203.930812378605,40.0,385.96063653447754,5.0,240.0,3679.043169571084
12,11177.97214969897,40.0,200.0,5.0,240.0,3639.043169571084
12,11162.370826405442,21.345340234914197,200.0,5.0,240.0,3599.043169571084
12,11174.733482638769,40.0,106.72670117457098,5.0,240.0,3465.7698707456548
12,11163.02242848778,40.0,200.0,5.0,240.0,3425.7698707456548
12,11150.34017939583,40.0,200.0,5.0,240.0,3385.7698707456548
12,11099.7478972779,32.43900097699108,200.0,5.0,240.0,3345.7698707456548
12,11064.54967069666,15.45484595779837,162.19500488495538,5.0,240.0,3267.96487563061
12,11059.09581027016,10.135840943138383,77.27422978899185,5.0,240.0,3105.239105419602
12,11066.083773231308,20.0,50.67920471569192,5.0,240.0,2915.9183101352937
12,11077.743911915952,20.0,100.0,5.0,240.0,2775.9183101352937
12,11105.332383394318,40.0,100.0,5.0,240.0,2635.9183101352937
