nb_trawlers,fish_stock,capture,income,price,fleet_maintenance_cost,capital
4,0.0,0.0,0.0,5.0,0.0,100.0
4,9997.882720761329,48.88598399377122,0.0,5.0,80.0,20.0
4,10032.606646112794,60.0,244.4299199688561,5.0,80.0,184.4299199688561
4,10082.13458219553,60.0,300.0,5.0,80.0,404.4299199688561
4,10156.551630055637,58.57576006041972,300.0,5.0,80.0,624.4299199688561
4,10239.407596862739,51.86235763423977,292.8788003020986,5.0,80.0,837.3087202709547
4,10325.28439219123,54.204321656090066,259.3117881711988,5.0,80.0,1016.6205084421536
4,10400.83381442954,0.0,271.0216082804503,5.0,80.0,1207.642116722604
4,10536.880591413357,20.0,0.0,5.0,80.0,1127.642116722604
4,10645.324666220366,20.0,100.0,5.0,80.0,1147.642116722604
4,10759.570430613403,20.0,100.0,5.0,80.0,1167.642116722604
4,10883.719409854795,11.438632651887124,100.0,5.0,80.0,1187.642116722604
4,11010.282064917681,20.0,57.19316325943562,5.0,80.0,1164.8352799820395
4,11128.238810102737,40.0,100.0,5.0,80.0,1184.8352799820395
4,11223.618205353268,40.0,200.0,5.0,80.0,1304.8352799820395
4,11309.360586127545,40.0,200.0,5.0,80.0,1424.8352799820395
4,11400.451149595867,40.0,200.0,5.0,80.0,1544.8352799820395
4,11462.241972866168,40.0,200.0,5.0,80.0,1664.8352799820395
4,11534.285158071743,69.83230613695537,200.0,5.0,80.0,1784.8352799820395
4,11592.203979118818,60.0,349.1615306847769,5.0,80.0,2053.9968106668166
4,11660.926128637886,60.0,300.0,5.0,80.0,2273.9968106668166
4,11727.546470922556,55.11919599529415,300.0,5.0,80.0,2493.9968106668166
4,11798.447089171465,60.0,275.59597997647074,5.0,80.0,2689.592790643287
4,11862.681220341581,55.53353077109483,300.0,5.0,80.0,2909.592790643287
4,11927.675050159134,40.67359169287678,277.66765385547416,5.0,80.0,3107.2604444987614
4,11996.789217931997,20.0,203.3679584643839,5.0,80.0,3230.628402963145
4,12079.71941564952,20.0,100.0,5.0,80.0,3250.628402963145
4,12148.05302139323,20.0,100.0,5.0,80.0,3270.628402963145
4,12212.409405056194,13.08868264282551,100.0,5.0,80.0,3290.628402963145
4,12279.767687309142,20.0,65.44341321412756,5.0,80.0,3276.071816177273
4,12330.770428945058,20.0,100.0,5.0,80.0,3296.071816177273
4,12383.925780455673,20.0,100.0,5.0,80.0,3316.071816177273
4,12443.64341181393,20.0,100.0,5.0,80.0,3336.071816177273
4,12504.151744389883,20.0,100.0,5.0,80.0,3356.071816177273
4,12559.468406768043,20.0,100.0,5.0,80.0,3376.071816177273
4,12596.522541660652,20.0,100.0,5.0,80.0,3396.071816177273
4,12636.284546250776,40.0,100.0,5.0,80.0,3416.071816177273
4,12642.18225991632,40.0,200.0,5.0,80.0,3536.071816177273
4,12637.19616618035,80.0,200.0,5.0,80.0,3656.071816177273
4,12606.224528488849,80.0,400.0,5.0,80.0,3976.071816177273
4,12570.097582104208,62.75507004058822,400.0,5.0,80.0,4296.071816177273
4,12549.836220524323,44.02808225560416,313.7753502029411,5.0,80.0,4529.847166380214
4,12541.203275572238,28.92069821244602,220.1404112780208,5.0,80.0,4669.987577658235
4,12533.96684030342,9.229786373492061,144.6034910622301,5.0,80.0,4734.591068720465
4,12550.68223739794,0.0,46.148931867460306,5.0,80.0,4700.740000587925
4,12578.332397638287,0.0,0.0,5.0,80.0,4620.740000587925
4,12610.771529688873,0.0,0.0,5.0,80.0,4540.740000587925
