nb_trawlers,fish_stock,capture,income,price,fleet_maintenance_cost,capital
22,0.0,0.0,0.0,5.0,0.0,100.0
22,9390.198880695563,211.3310529101264,0.0,5.0,440.0,-340.0
22,9279.69661980863,0.0,1056.6552645506317,5.0,440.0,276.6552645506317
22,9393.625472836184,0.0,0.0,5.0,440.0,-163.34473544936827
22,9520.767626572782,0.0,0.0,5.0,440.0,-603.3447354493683
22,9658.359959622685,0.0,0.0,5.0,440.0,-1043.3447354493683
22,9800.574785969658,0.0,0.0,5.0,440.0,-1483.3447354493683
22,9947.466334455517,0.0,0.0,5.0,440.0,-1923.3447354493683
22,10104.27300217879,44.516109001875606,0.0,5.0,440.0,-2363.3447354493683
22,10196.386995635063,25.012753226403817,222.58054500937803,5.0,440.0,-2580.76419043999
22,10307.361685962296,0.0,125.06376613201908,5.0,440.0,-2895.700424307971
22,10448.561445130088,0.0,0.0,5.0,440.0,-3335.700424307971
22,10604.732425384746,0.0,0.0,5.0,440.0,-3775.700424307971
22,10769.093055547097,80.0,0.0,5.0,440.0,-4215.700424307971
22,10847.327281806225,31.060103073948788,400.0,5.0,440.0,-4255.700424307971
22,10976.09112689819,20.0,155.30051536974395,5.0,440.0,-4540.399908938227
22,11103.526203404788,20.0,100.0,5.0,440.0,-4880.399908938227
22,11220.6483840073,20.0,100.0,5.0,440.0,-5220.399908938227
22,11330.40473566088,194.59253660494215,100.0,5.0,440.0,-5560.399908938227
22,11266.496251721444,92.25896810483579,972.9626830247107,5.0,440.0,-5027.437225913516
22,11306.947926831897,57.88034270799747,461.29484052417894,5.0,440.0,-5006.1423853893375
22,11380.87327711403,7.350169897779585,289.4017135399873,5.0,440.0,-5156.74067184935
22,11504.581639017275,100.0,36.75084948889793,5.0,440.0,-5559.989822360452
22,11517.996526199406,79.29835342982298,500.0,5.0,440.0,-5499.989822360452
22,11545.349805757713,20.0,396.49176714911493,5.0,440.0,-5543.4980552113375
22,11640.077114552925,16.30920306715536,100.0,5.0,440.0,-5883.4980552113375
22,11748.385648526757,40.0,81.54601533577679,5.0,440.0,-6241.95203987556
22,11840.586793149081,112.1302608108929,200.0,5.0,440.0,-6481.95203987556
22,11852.184393630205,40.0,560.6513040544645,5.0,440.0,-6361.300735821096
22,11898.608714532184,20.713882722728698,200.0,5.0,440.0,-6601.300735821096
22,11927.15148409673,20.0,103.56941361364349,5.0,440.0,-6937.731322207453
22,11960.426227737595,0.13929103557358957,100.0,5.0,440.0,-7277.731322207453
22,12006.061734677125,20.0,0.6964551778679479,5.0,440.0,-7717.034867029584
22,12045.201641720168,20.0,100.0,5.0,440.0,-8057.034867029584
22,12092.032170788187,40.0,100.0,5.0,440.0,-8397.034867029584
22,12115.21121507065,80.0,200.0,5.0,440.0,-8637.034867029584
22,12082.269573234751,100.17869725656904,400.0,5.0,440.0,-8677.034867029584
22,12022.865036686328,111.68252842812024,500.89348628284523,5.0,440.0,-8616.14138074674
22,11956.741230554906,148.99522095691458,558.4126421406011,5.0,440.0,-8497.728738606138
