nb_trawlers,fish_stock,capture,income,price,fleet_maintenance_cost,capital
38,0.0,0.0,0.0,5.0,0.0,100.0
38,10211.734789663946,40.8043533015622,0.0,5.0,760.0,-660.0
38,10298.714502160636,0.0,204.021766507811,5.0,760.0,-1215.978233492189
38,10442.086042209376,0.0,0.0,5.0,760.0,-1975.978233492189
38,10596.294931875847,0.0,0.0,5.0,760.0,-2735.9782334921892
38,10743.683241272125,0.0,0.0,5.0,760.0,-3495.9782334921892
38,10880.29005388762,0.0,0.0,5.0,760.0,-4255.978233492189
38,11011.190324337816,81.33447011609898,0.0,5.0,760.0,-5015.978233492189
38,11059.233788886708,65.49858291528979,406.67235058049494,5.0,760.0,-5369.305882911694
38,11117.39447225149,0.09271145390760674,327.4929145764489,5.0,760.0,-5801.812968335245
38,11213.258876710464,20.0,0.46355726953803367,5.0,760.0,-6561.3494110657075
38,11295.695319907001,20.0,100.0,5.0,760.0,-7221.3494110657075
38,11380.88641055775,20.0,100.0,5.0,760.0,-7881.3494110657075
38,11491.530792522475,174.09688401735616,100.0,5.0,760.0,-8541.349411065708
38,11444.299560137722,20.0,870.4844200867809,5.0,760.0,-8430.864990978927
38,11559.011641048743,35.634411694954245,100.0,5.0,760.0,-9090.864990978927
38,11658.56018091308,47.12095468979856,178.17205847477123,5.0,760.0,-9672.692932504156
38,11736.373855422802,50.460471579420776,235.6047734489928,5.0,760.0,-10197.088159055163
38,11801.51458090819,254.05129491874362,252.3023578971039,5.0,760.0,-10704.78580115806
38,11643.567822392863,220.77561183159514,1270.256474593718,5.0,760.0,-10194.529326564341
38,11499.167655810774,152.90835645904593,1103.8780591579757,5.0,760.0,-9850.651267406365
38,11439.569118253128,0.0,764.5417822952295,5.0,760.0,-9846.109485111136
38,11490.227538958528,48.40083058963162,0.0,5.0,760.0,-10606.109485111136
38,11497.331128857457,91.98446853964704,242.0041529481581,5.0,760.0,-11124.105332162977
38,11437.265920101108,0.0,459.9223426982352,5.0,760.0,-11424.182989464742
38,11475.247737270878,0.0,0.0,5.0,760.0,-12184.182989464742
38,11504.127052816266,0.0,0.0,5.0,760.0,-12944.182989464742
38,11538.523009418044,0.0,0.0,5.0,760.0,-13704.182989464742
38,11583.247209005322,0.0,0.0,5.0,760.0,-14464.182989464742
38,11625.061163015203,0.0,0.0,5.0,760.0,-15224.182989464742
38,11673.944821470135,0.0,0.0,5.0,760.0,-15984.182989464742
38,11713.519556401077,66.89498176590386,0.0,5.0,760.0,-16744.18298946474
38,11689.555149373748,0.0,334.47490882951934,5.0,760.0,-17169.708080635224
38,11737.8327764262,0.0,0.0,5.0,760.0,-17929.708080635224
38,11786.731951587723,40.0,0.0,5.0,760.0,-18689.708080635224
38,11804.483897984022,37.16484047492165,200.0,5.0,760.0,-19249.708080635224
38,11835.46321471876,60.0,185.82420237460823,5.0,760.0,-19823.883878260614
38,11834.624782867088,131.24843962331502,300.0,5.0,760.0,-20283.883878260614
38,11756.973875388248,127.2550165894836,656.2421981165751,5.0,760.0,-20387.64168014404
38,11687.690761702586,100.0,636.275082947418,5.0,760.0,-20511.366597196622
38,11648.279096265675,75.41976741650748,500.0,5.0,760.0,-20771.366597196622
38,11628.350656660561,76.88312040740954,377.09883708253744,5.0,760.0,-21154.267760114086
38,11602.388212842445,100.0,384.41560203704773,5.0,760.0,-21529.85215807704
38,11571.334565812534,80.0,500.0,5.0,760.0,-21789.85215807704
38,11565.5729911922,92.83096320016939,400.0,5.0,760.0,-22149.85215807704
38,11540.13597019891,40.0,464.154816000847,5.0,760.0,-22445.697342076193
38,11566.821841754932,34.5633362593349,200.0,5.0,760.0,-23005.697342076193
38,11596.026202476523,20.0,172.81668129667452,5.0,760.0,-23592.88066077952
38,11641.495089087222,40.0,100.0,5.0,760.0,-24252.88066077952
38,11662.284752920916,40.0,200.0,5.0,760.0,-24812.88066077952
38,11668.799887636203,60.0,200.0,5.0,760.0,-25372.88066077952
38,11655.45704834089,160.0,300.0,5.0,760.0,-25832.88066077952
38,11529.45535527183,194.62194365718634,800.0,5.0,760.0,-25792.88066077952
38,11382.564954457646,61.03325475216178,973.1097182859316,5.0,760.0,-25579.77094249359
38,11365.468341600163,57.607661780201795,305.16627376080885,5.0,760.0,-26034.60466873278
38,11357.057856159257,167.67310747510115,288.038308901009,5.0,760.0,-26506.56635983177
38,11246.407016900279,173.78668571218202,838.3655373755057,5.0,760.0,-26428.200822456263
38,11131.036607456193,81.45904332285647,868.9334285609102,5.0,760.0,-26319.267393895352
38,11107.258272759102,98.00742463565476,407.2952166142823,5.0,760.0,-26671.97217728107
38,11061.674855106206,55.956247155664144,490.03712317827376,5.0,760.0,-26941.935054102796
38,11057.870514863274,97.32730207536599,279.7812357783207,5.0,760.0,-27422.153818324474
38,11018.302936874015,118.61025100569262,486.63651037682996,5.0,760.0,-27695.517307947644
38,10947.564547262658,43.315048306894326,593.0512550284632,5.0,760.0,-27862.466052919182
38,10948.650342775147,20.0,216.57524153447162,5.0,760.0,-28405.89081138471
38,10953.600295704522,27.648349994985622,100.0,5.0,760.0,-29065.89081138471
38,10963.88599084551,40.0,138.2417499749281,5.0,760.0,-29687.649061409782
38,10971.930369068112,107.60014870794399,200.0,5.0,760.0,-30247.649061409782
38,10907.633756162697,20.76296158376462,538.0007435397199,5.0,760.0,-30469.648317870062
38,10936.443539227814,20.0,103.8148079188231,5.0,760.0,-31125.83350995124
38,10981.347542435245,20.0,100.0,5.0,760.0,-31785.83350995124
38,11023.71885306642,27.52503375766198,100.0,5.0,760.0,-32445.83350995124
38,11048.61592369072,31.375598221990202,137.6251687883099,5.0,760.0,-33068.20834116293
