nb_trawlers,fish_stock,capture,income,price,fleet_maintenance_cost,capital
34,0.0,0.0,0.0,5.0,0.0,100.0
34,10629.478082640058,278.85646821360865,0.0,5.0,680.0,-580.0
34,10434.633011662798,0.0,1394.2823410680433,5.0,680.0,134.28234106804325
34,10543.721083738132,0.0,0.0,5.0,680.0,-545.7176589319567
34,10670.371445576498,0.0,0.0,5.0,680.0,-1225.7176589319567
34,10818.823869580348,0.0,0.0,5.0,680.0,-1905.7176589319567
34,10985.271586515917,0.0,0.0,5.0,680.0,-2585.717658931957
34,11160.196517190268,20.0,0.0,5.0,680.0,-3265.717658931957
34,11330.784334521006,39.92056598073981,100.0,5.0,680.0,-3845.717658931957
34,11484.64789328151,20.0,199.60282990369905,5.0,680.0,-4326.114829028258
34,11657.042338224124,40.0,100.0,5.0,680.0,-4906.114829028258
34,11804.965888850838,41.52528364539491,200.0,5.0,680.0,-5386.114829028258
34,11945.60920166248,66.99013472972021,207.62641822697452,5.0,680.0,-5858.488410801284
34,12046.765551285682,101.66417432146943,334.950673648601,5.0,680.0,-6203.537737152683
34,12096.100589392967,20.0,508.32087160734716,5.0,680.0,-6375.216865545336
34,12237.56024397106,20.0,100.0,5.0,680.0,-6955.216865545336
34,12354.669259737962,20.0,100.0,5.0,680.0,-7535.216865545336
34,12479.04173544136,40.0,100.0,5.0,680.0,-8115.216865545336
34,12573.610978516039,291.8712411029196,200.0,5.0,680.0,-8595.216865545335
34,12405.116291490842,214.97810900668446,1459.356205514598,5.0,680.0,-7815.860660030738
34,12290.743954812051,40.0,1074.8905450334223,5.0,680.0,-7420.970114997315
34,12350.362351695689,39.607616484307016,200.0,5.0,680.0,-7900.970114997315
34,12402.864710250065,34.66386693709391,198.03808242153508,5.0,680.0,-8382.93203257578
34,12457.425080185763,40.0,173.31933468546953,5.0,680.0,-8889.61269789031
34,12515.677579511863,40.0,200.0,5.0,680.0,-9369.61269789031
34,12561.250489067374,40.0,200.0,5.0,680.0,-9849.61269789031
34,12610.377383287838,51.114537529966334,200.0,5.0,680.0,-10329.61269789031
34,12653.797768374032,40.0,255.57268764983166,5.0,680.0,-10754.040010240478
34,12708.348036003013,40.0,200.0,5.0,680.0,-11234.040010240478
34,12757.865718135294,23.106732104636702,200.0,5.0,680.0,-11714.040010240478
34,12817.163930948744,8.576206181778495,115.5336605231835,5.0,680.0,-12278.506349717294
34,12880.760929479204,0.0,42.88103090889248,5.0,680.0,-12915.625318808401
34,12946.674966783063,0.0,0.0,5.0,680.0,-13595.625318808401
34,13015.936860549511,0.0,0.0,5.0,680.0,-14275.625318808401
34,13079.767759596538,191.38472850990038,0.0,5.0,680.0,-14955.625318808401
34,12945.797372673385,44.782708082622726,956.9236425495019,5.0,680.0,-14678.7016762589
34,12963.74580456566,97.09533014117142,223.91354041311362,5.0,680.0,-15134.788135845785
34,12931.267073802397,184.05067896311593,485.4766507058571,5.0,680.0,-15329.311485139928
34,12810.616590878617,131.70482184329478,920.2533948155797,5.0,680.0,-15089.058090324348
34,12727.977768886623,158.71043132497488,658.5241092164739,5.0,680.0,-15110.533981107874
34,12586.419807092763,169.86357307885498,793.5521566248744,5.0,680.0,-14996.981824482998
34,12442.796787755737,124.09952007623792,849.317865394275,5.0,680.0,-14827.663959088724
34,12348.00517760506,20.0,620.4976003811896,5.0,680.0,-14887.166358707535
34,12345.524550823679,19.69378524263319,100.0,5.0,680.0,-15467.166358707535
34,12340.000047805746,20.0,98.46892621316596,5.0,680.0,-16048.69743249437
34,12354.344403174959,20.0,100.0,5.0,680.0,-16628.69743249437
34,12358.77478770689,20.0,100.0,5.0,680.0,-17208.69743249437
34,12367.556885174123,20.0,100.0,5.0,680.0,-17788.69743249437
34,12341.49768329808,3.32985069635948,100.0,5.0,680.0,-18368.69743249437
34,12346.248083866818,20.0,16.6492534817974,5.0,680.0,-19032.04817901257
34,12342.833225799657,40.0,100.0,5.0,680.0,-19612.04817901257
34,12323.36209064323,146.1153408080624,200.0,5.0,680.0,-20092.04817901257
34,12211.919761112647,155.83844735827057,730.5767040403119,5.0,680.0,-20041.47147497226
34,12095.337014623588,80.0,779.1922367913528,5.0,680.0,-19942.279238180905
34,12062.028405436804,42.26184460543987,400.0,5.0,680.0,-20222.279238180905
34,12072.051786675052,120.0,211.30922302719932,5.0,680.0,-20690.970015153707
34,12009.524553491441,169.1623536200568,600.0,5.0,680.0,-20770.970015153707
34,11909.375364067348,139.59476937106314,845.8117681002839,5.0,680.0,-20605.158247053423
34,11838.311049379514,42.91336478792195,697.9738468553156,5.0,680.0,-20587.184400198108
34,11852.72944327902,60.0,214.56682393960978,5.0,680.0,-21052.617576258497
34,11848.725237912386,144.99303216372317,300.0,5.0,680.0,-21432.617576258497
34,11742.269866984037,186.33008124854086,724.9651608186159,5.0,680.0,-21387.65241543988
34,11602.922569912591,60.0,931.6504062427042,5.0,680.0,-21136.002009197175
34,11570.88113826849,40.0,300.0,5.0,680.0,-21516.002009197175
34,11562.473761644185,35.705631225909066,200.0,5.0,680.0,-21996.002009197175
34,11564.601410629222,60.0,178.52815612954532,5.0,680.0,-22497.47385306763
34,11559.503148081829,79.01990548229462,300.0,5.0,680.0,-22877.47385306763
34,11516.851130694098,40.0,395.0995274114731,5.0,680.0,-23162.374325656157
34,11519.54797952723,24.352669533879805,200.0,5.0,680.0,-23642.374325656157
34,11545.282934727324,28.57310108230748,121.76334766939902,5.0,680.0,-24200.61097798676
34,11556.51136757324,40.0,142.8655054115374,5.0,680.0,-24737.74547257522
34,11533.682160130393,11.468796469446813,200.0,5.0,680.0,-25217.74547257522
34,11544.418624475426,20.0,57.34398234723407,5.0,680.0,-25840.40149022799
34,11550.661372694383,20.0,100.0,5.0,680.0,-26420.40149022799
34,11549.87481729615,20.0,100.0,5.0,680.0,-27000.40149022799
34,11552.580712683663,20.0,100.0,5.0,680.0,-27580.40149022799
34,11561.532052149563,20.0,100.0,5.0,680.0,-28160.40149022799
34,11582.70954732964,125.30370019745502,100.0,5.0,680.0,-28740.40149022799
34,11507.563972610824,140.87038791346185,626.5185009872752,5.0,680.0,-28793.882989240712
34,11409.290080386369,54.82705610513425,704.3519395673093,5.0,680.0,-28769.531049673402
34,11390.708122643222,64.3568495088571,274.13528052567125,5.0,680.0,-29175.39576914773
34,11356.966478303677,88.92245827816566,321.78424754428545,5.0,680.0,-29533.611521603445
34,11302.500085693488,175.181511225456,444.6122913908283,5.0,680.0,-29768.999230212616
34,11160.935732640071,217.79104156290606,875.9075561272798,5.0,680.0,-29573.091674085335
34,10970.783358855593,112.67770595107015,1088.9552078145302,5.0,680.0,-29164.136466270804
34,10887.100611801128,50.879529373936535,563.3885297553508,5.0,680.0,-29280.747936515454
34,10875.423755919337,25.44914730057394,254.3976468696827,5.0,680.0,-29706.350289645772
34,10893.96818682257,40.0,127.2457365028697,5.0,680.0,-30259.1045531429
34,10893.360849725681,40.0,200.0,5.0,680.0,-30739.1045531429
34,10895.037869862626,60.0,200.0,5.0,680.0,-31219.1045531429
34,10885.40802447604,120.0,300.0,5.0,680.0,-31599.1045531429
34,10818.321902745516,151.0126867047801,600.0,5.0,680.0,-31679.1045531429
34,10719.581147246628,163.55507304831616,755.0634335239005,5.0,680.0,-31604.041119619
34,10601.09442225338,129.2531540403949,817.7753652415809,5.0,680.0,-31466.26575437742
34,10509.808746998064,111.22106767965215,646.2657702019745,5.0,680.0,-31499.999984175443
34,10437.932006273591,80.0,556.1053383982608,5.0,680.0,-31623.89464577718
34,10382.233080747601,49.96708147025474,400.0,5.0,680.0,-31903.89464577718
34,10340.68546486235,52.48612277473375,249.83540735127372,5.0,680.0,-32334.059238425907
34,10287.225908696377,57.63029034674399,262.4306138736688,5.0,680.0,-32751.62862455224
34,10245.060922975295,20.0,288.1514517337199,5.0,680.0,-33143.47717281852
34,10244.835283741644,20.0,100.0,5.0,680.0,-33723.47717281852
34,10217.714260966133,20.0,100.0,5.0,680.0,-34303.47717281852
34,10184.547744261725,60.0,100.0,5.0,680.0,-34883.47717281852
34,10116.86420717722,43.16547872024138,300.0,5.0,680.0,-35263.47717281852
34,10078.315774982508,100.0,215.8273936012069,5.0,680.0,-35727.64977921732
34,9991.305768032098,118.58532907758212,500.0,5.0,680.0,-35907.64977921732
34,9886.696619140874,100.0,592.9266453879105,5.0,680.0,-35994.72313382941
34,9786.03220161059,63.87269406565447,500.0,5.0,680.0,-36174.72313382941
34,9723.82772806914,23.263983787525717,319.36347032827234,5.0,680.0,-36535.359663501134
34,9706.645925937339,20.0,116.31991893762859,5.0,680.0,-37099.0397445635
34,9681.388520366927,70.96278891737444,100.0,5.0,680.0,-37679.0397445635
34,9596.844341793718,16.131010160619546,354.8139445868722,5.0,680.0,-38004.22579997663
34,9574.412391309943,0.0,80.65505080309774,5.0,680.0,-38603.57074917353
34,9571.440736301347,27.53191710755458,0.0,5.0,680.0,-39283.57074917353
34,9547.68116138804,20.0,137.6595855377729,5.0,680.0,-39825.911163635756
34,9556.692988017672,20.0,100.0,5.0,680.0,-40405.911163635756
34,9556.53427296604,20.0,100.0,5.0,680.0,-40985.911163635756
34,9557.483923588137,46.30286064101659,100.0,5.0,680.0,-41565.911163635756
34,9519.99281704441,20.0,231.514303205083,5.0,680.0,-42014.39686043067
34,9496.72302635301,104.99929602251034,100.0,5.0,680.0,-42594.39686043067
34,9404.599558774542,113.02007346280753,524.9964801125517,5.0,680.0,-42749.40038031812
34,9311.946772192212,61.33536416795261,565.1003673140376,5.0,680.0,-42864.30001300408
34,9266.476420913445,30.596057775840087,306.6768208397631,5.0,680.0,-43237.62319216432
34,9243.45456283738,20.0,152.98028887920043,5.0,680.0,-43764.642903285116
34,9235.032997777365,20.0,100.0,5.0,680.0,-44344.642903285116
34,9236.305776264147,40.0,100.0,5.0,680.0,-44924.642903285116
34,9223.6760285021,40.0,200.0,5.0,680.0,-45404.642903285116
34,9216.717687683185,40.0,200.0,5.0,680.0,-45884.642903285116
34,9198.932265616659,60.0,200.0,5.0,680.0,-46364.642903285116
34,9162.60566009597,42.706518534251565,300.0,5.0,680.0,-46744.642903285116
34,9128.656663473925,60.0,213.53259267125782,5.0,680.0,-47211.110310613854
34,9092.108117600314,100.0,300.0,5.0,680.0,-47591.110310613854
34,9027.456510458154,100.0,500.0,5.0,680.0,-47771.110310613854
34,8946.10670995033,91.81165232389209,500.0,5.0,680.0,-47951.110310613854
34,8883.774990926244,52.59014211990452,459.05826161946044,5.0,680.0,-48172.052048994396
34,8831.581069928887,49.35793752512649,262.9507105995226,5.0,680.0,-48589.101338394874
34,8795.93524523109,54.89187795271516,246.78968762563244,5.0,680.0,-49022.31165076924
34,8765.411573901752,43.816750338674126,274.4593897635758,5.0,680.0,-49427.85226100566
