nb_trawlers,fish_stock,capture,income,price,fleet_maintenance_cost,capital
36,0.0,0.0,0.0,5.0,0.0,100.0
36,9955.347895459709,173.6517270140314,0.0,5.0,720.0,-620.0
36,9870.701509666784,0.0,868.2586350701571,5.0,720.0,-471.7413649298429
36,9982.794317288617,68.33361834993367,0.0,5.0,720.0,-1191.7413649298428
36,10031.686134696867,0.0,341.66809174966835,5.0,720.0,-1570.0732731801745
36,10143.679654246569,0.0,0.0,5.0,720.0,-2290.0732731801745
36,10265.263320469545,0.0,0.0,5.0,720.0,-3010.0732731801745
36,10392.994586823352,100.01984114453123,0.0,5.0,720.0,-3730.0732731801745
36,10424.018582480918,168.77226744156414,500.09920572265617,5.0,720.0,-3949.9740674575182
36,10386.13381637576,20.0,843.8613372078207,5.0,720.0,-3826.1127302496975
36,10497.360287769097,20.0,100.0,5.0,720.0,-4446.112730249697
36,10603.56553642991,54.375947303476494,100.0,5.0,720.0,-5066.112730249697
36,10668.32819651394,140.0,271.87973651738247,5.0,720.0,-5514.232993732315
36,10664.668360547827,192.92679587959012,700.0,5.0,720.0,-5534.232993732315
36,10593.445685250786,58.16918284731239,964.6339793979505,5.0,720.0,-5289.599014334364
36,10665.874826215228,40.0,290.84591423656195,5.0,720.0,-5718.753100097802
36,10756.930414360093,7.333042063379154,200.0,5.0,720.0,-6238.753100097802
36,10878.665189433415,0.0,36.665210316895774,5.0,720.0,-6922.087889780907
36,11005.798266431475,140.0,0.0,5.0,720.0,-7642.087889780907
36,10992.432270737774,118.04140336301714,700.0,5.0,720.0,-7662.087889780907
36,10975.31745644261,61.23761931490951,590.2070168150856,5.0,720.0,-7791.880872965821
36,11001.160956518896,49.81441034004609,306.18809657454756,5.0,720.0,-8205.692776391274
36,11041.108272494695,152.0082956730757,249.07205170023045,5.0,720.0,-8676.620724691044
36,10986.952279547837,12.15249307981113,760.0414783653785,5.0,720.0,-8636.579246325666
36,11078.07145936693,0.0,60.76246539905565,5.0,720.0,-9295.81678092661
36,11184.809490591286,20.0,0.0,5.0,720.0,-10015.81678092661
36,11278.415935063733,3.6573708355707835,100.0,5.0,720.0,-10635.81678092661
36,11361.346937907289,20.0,18.286854177853918,5.0,720.0,-11337.529926748757
36,11437.356103569327,20.0,100.0,5.0,720.0,-11957.529926748757
36,11520.840959947885,20.0,100.0,5.0,720.0,-12577.529926748757
36,11599.487835014992,20.0,100.0,5.0,720.0,-13197.529926748757
36,11661.979756808372,20.0,100.0,5.0,720.0,-13817.529926748757
36,11725.343803587672,21.27130876878014,100.0,5.0,720.0,-14437.529926748757
36,11784.45784925509,0.0,106.35654384390071,5.0,720.0,-15051.173382904857
36,11865.591294374924,249.3285935672911,0.0,5.0,720.0,-15771.173382904857
36,11713.54603914807,159.7782307540951,1246.6429678364555,5.0,720.0,-15244.530415068402
36,11640.99519756708,187.80966064654177,798.8911537704755,5.0,720.0,-15165.639261297927
36,11532.909140992922,162.78488051922767,939.0483032327088,5.0,720.0,-14946.590958065219
36,11438.0721228013,27.72194955420858,813.9244025961384,5.0,720.0,-14852.66655546908
36,11444.75489806203,120.0,138.60974777104292,5.0,720.0,-15434.056807698038
36,11367.325812763469,234.9958338372245,600.0,5.0,720.0,-15554.056807698038
36,11183.079031818383,60.0,1174.9791691861224,5.0,720.0,-15099.077638511915
36,11170.574290905086,52.126587395415854,300.0,5.0,720.0,-15519.077638511915
36,11135.84919802044,49.15195363561082,260.6329369770793,5.0,720.0,-15978.444701534836
36,11100.761340268036,40.0,245.75976817805412,5.0,720.0,-16452.68493335678
36,11071.98070320674,27.100933458872095,200.0,5.0,720.0,-16972.68493335678
36,11062.276139522526,0.0,135.50466729436047,5.0,720.0,-17557.18026606242
36,11070.424248875226,20.0,0.0,5.0,720.0,-18277.18026606242
36,11040.075023195748,20.0,100.0,5.0,720.0,-18897.18026606242
36,11021.601935053344,20.0,100.0,5.0,720.0,-19517.18026606242
