nb_trawlers,fish_stock,capture,income,price,fleet_maintenance_cost,capital
0,0.0,0.0,0.0,5.0,0.0,100.0
0,9464.618457640418,0.0,0.0,5.0,0.0,100.0
0,9640.31463436166,0.0,0.0,5.0,0.0,100.0
0,9826.28213919522,0.0,0.0,5.0,0.0,100.0
0,10013.8832862615,0.0,0.0,5.0,0.0,100.0
0,10197.66156671685,0.0,0.0,5.0,0.0,100.0
0,10370.894490419638,0.0,0.0,5.0,0.0,100.0
0,10550.824541417485,0.0,0.0,5.0,0.0,100.0
0,10728.646730397517,0.0,0.0,5.0,0.0,100.0
0,10901.245247520477,0.0,0.0,5.0,0.0,100.0
0,11081.443299218237,0.0,0.0,5.0,0.0,100.0
0,11248.488766536166,0.0,0.0,5.0,0.0,100.0
0,11411.94139654456,0.0,0.0,5.0,0.0,100.0
0,11578.082033992825,0.0,0.0,5.0,0.0,100.0
0,11745.132939163452,0.0,0.0,5.0,0.0,100.0
0,11906.23633502772,0.0,0.0,5.0,0.0,100.0
0,12046.452451297393,0.0,0.0,5.0,0.0,100.0
0,12178.755818784695,0.0,0.0,5.0,0.0,100.0
0,12298.462420668495,0.0,0.0,5.0,0.0,100.0
0,12410.001855443503,0.0,0.0,5.0,0.0,100.0
0,12527.44380961813,0.0,0.0,5.0,0.0,100.0
0,12638.94405146343,0.0,0.0,5.0,0.0,100.0
0,12750.792582205133,0.0,0.0,5.0,0.0,100.0
0,12863.784653097073,0.0,0.0,5.0,0.0,100.0
0,12980.522080909961,0.0,0.0,5.0,0.0,100.0
0,13094.112767961975,0.0,0.0,5.0,0.0,100.0
0,13189.64067569023,0.0,0.0,5.0,0.0,100.0
0,13280.956004467611,0.0,0.0,5.0,0.0,100.0
0,13371.865295463453,0.0,0.0,5.0,0.0,100.0
0,13463.391010882839,0.0,0.0,5.0,0.0,100.0
0,13548.16172082357,0.0,0.0,5.0,0.0,100.0
0,13630.519229854743,0.0,0.0,5.0,0.0,100.0
0,13711.491779333035,0.0,0.0,5.0,0.0,100.0
0,13791.899827979809,0.0,0.0,5.0,0.0,100.0
0,13845.269138157211,0.0,0.0,5.0,0.0,100.0
0,13903.283049073363,0.0,0.0,5.0,0.0,100.0
0,13959.558827994404,0.0,0.0,5.0,0.0,100.0
0,14027.594425385783,0.0,0.0,5.0,0.0,100.0
0,14111.349646204413,0.0,0.0,5.0,0.0,100.0
0,14176.629813891832,0.0,0.0,5.0,0.0,100.0
0,14218.816627886594,0.0,0.0,5.0,0.0,100.0
0,14272.943711316122,0.0,0.0,5.0,0.0,100.0
0,14309.183824657328,0.0,0.0,5.0,0.0,100.0
0,14358.59311305859,0.0,0.0,5.0,0.0,100.0
0,14410.35299276976,0.0,0.0,5.0,0.0,100.0
0,14463.4862826737,0.0,0.0,5.0,0.0,100.0
0,14511.425658494189,0.0,0.0,5.0,0.0,100.0
0,14554.083996772182,0.0,0.0,5.0,0.0,100.0
0,14611.798419008834,0.0,0.0,5.0,0.0,100.0
0,14678.730026973713,0.0,0.0,5.0,0.0,100.0
0,14721.857073930612,0.0,0.0,5.0,0.0,100.0
0,14759.468539091593,0.0,0.0,5.0,0.0,100.0
0,14768.180784859022,0.0,0.0,5.0,0.0,100.0
0,14773.777921847986,0.0,0.0,5.0,0.0,100.0
0,14754.440871678205,0.0,0.0,5.0,0.0,100.0
0,14712.888536027072,0.0,0.0,5.0,0.0,100.0
0,14714.501939823278,0.0,0.0,5.0,0.0,100.0
0,14731.243929785143,0.0,0.0,5.0,0.0,100.0
0,14730.980041069815,0.0,0.0,5.0,0.0,100.0
0,14746.166330269905,0.0,0.0,5.0,0.0,100.0
0,14762.93762387057,0.0,0.0,5.0,0.0,100.0
0,14789.64531418512,0.0,0.0,5.0,0.0,100.0
0,14822.529675477263,0.0,0.0,5.0,0.0,100.0
0,14834.056531538978,0.0,0.0,5.0,0.0,100.0
0,14843.30280670062,0.0,0.0,5.0,0.0,100.0
0,14823.181078214257,0.0,0.0,5.0,0.0,100.0
0,14802.88992116135,0.0,0.0,5.0,0.0,100.0
0,14769.135858080617,0.0,0.0,5.0,0.0,100.0
0,14740.975900037947,0.0,0.0,5.0,0.0,100.0
0,14733.294048760143,0.0,0.0,5.0,0.0,100.0
0,14731.04120271548,0.0,0.0,5.0,0.0,100.0
0,14723.417177066547,0.0,0.0,5.0,0.0,100.0
0,14713.694696814007,0.0,0.0,5.0,0.0,100.0
0,14713.887887747478,0.0,0.0,5.0,0.0,100.0
0,14728.585138313396,0.0,0.0,5.0,0.0,100.0
0,14753.832987778682,0.0,0.0,5.0,0.0,100.0
0,14766.235067124839,0.0,0.0,5.0,0.0,100.0
0,14779.893278590656,0.0,0.0,5.0,0.0,100.0
0,14816.383858834117,0.0,0.0,5.0,0.0,100.0
