nb_trawlers,fish_stock,capture,income,price,fleet_maintenance_cost,capital
6,0.0,0.0,0.0,5.0,0.0,100.0
6,10199.234050921841,96.31846918904316,0.0,5.0,120.0,-20.0
6,10224.743501611754,112.15065919500954,481.5923459452158,5.0,120.0,341.5923459452158
6,10248.814308355817,120.0,560.7532959750476,5.0,120.0,782.3456419202635
6,10293.786602733828,78.1540381347774,600.0,5.0,120.0,1262.3456419202635
6,10380.425024400862,23.09235457035833,390.770190673887,5.0,120.0,1533.1158325941506
6,10510.646025672699,20.0,115.46177285179166,5.0,120.0,1528.5776054459423
6,10637.058901496117,12.206752231566613,100.0,5.0,120.0,1508.5776054459423
6,10767.919426825367,56.17930390503593,61.03376115783306,5.0,120.0,1449.6113666037754
6,10857.495744255848,60.0,280.89651952517966,5.0,120.0,1610.507886128955
6,10937.407293360518,59.02696810161065,300.0,5.0,120.0,1790.507886128955
6,11006.503586181401,19.435428621870994,295.13484050805323,5.0,120.0,1965.6427266370083
6,11104.08729849037,0.0,97.17714310935497,5.0,120.0,1942.8198697463633
6,11207.609620686682,20.0,0.0,5.0,120.0,1822.8198697463633
6,11287.37720619169,20.0,100.0,5.0,120.0,1802.8198697463633
6,11374.20001086981,20.0,100.0,5.0,120.0,1782.8198697463633
6,11473.687267744017,20.0,100.0,5.0,120.0,1762.8198697463633
6,11568.64523549249,40.0,100.0,5.0,120.0,1742.8198697463633
6,11612.12350244505,55.33452818320681,200.0,5.0,120.0,1822.8198697463633
6,11647.169168639117,60.0,276.672640916034,5.0,120.0,1979.4925106623973
6,11659.62514055286,53.90814705171978,300.0,5.0,120.0,2159.4925106623973
6,11661.51889551754,29.797637715439933,269.54073525859894,5.0,120.0,2309.0332459209963
6,11693.182669827294,40.44644986678502,148.98818857719968,5.0,120.0,2338.021434498196
6,11731.891033569576,80.0,202.2322493339251,5.0,120.0,2420.253683832121
6,11745.077385161945,104.85239639308702,400.0,5.0,120.0,2700.253683832121
6,11734.93303389591,75.60606772124383,524.2619819654351,5.0,120.0,3104.5156657975563
6,11745.190376870465,40.0,378.0303386062192,5.0,120.0,3362.5460044037754
6,11788.00920136235,6.249439315570151,200.0,5.0,120.0,3442.5460044037754
6,11864.504590770137,0.0,31.247196577850758,5.0,120.0,3353.7932009816263
6,11925.931355665518,0.0,0.0,5.0,120.0,3233.7932009816263
6,11971.56529895048,0.0,0.0,5.0,120.0,3113.7932009816263
6,12024.803920223823,0.0,0.0,5.0,120.0,2993.7932009816263
6,12080.674565582274,0.0,0.0,5.0,120.0,2873.7932009816263
6,12146.12220930403,0.0,0.0,5.0,120.0,2753.7932009816263
6,12196.314731310515,20.0,0.0,5.0,120.0,2633.7932009816263
6,12236.431425121218,4.297317201079279,100.0,5.0,120.0,2613.7932009816263
