fish_stock,capture,income,nb_trawlers
16844.945641264338,20.0,-358.9245675759224,5
16890.112187542214,20.0,-358.9245675759224,5
16872.789788385795,20.0,-358.9245675759224,5
16850.084850331375,40.0,-358.9245675759224,5
16825.189522049106,40.0,-258.9245675759224,5
16850.454992484967,40.0,-158.92456757592242,5
16909.234721184286,40.0,-58.924567575922424,5
16970.165397851346,23.524104161074483,41.075432424077576,5
17031.53093273341,40.0,58.695953229449984,5
17078.538458490417,21.282992147524226,158.69595322944997,5
17076.044996409593,20.82459696315916,165.1109139670711,5
17070.375240252022,20.0,169.2338987828669,5
17068.046746337925,20.0,169.2338987828669,5
17036.993030301885,40.0,169.2338987828669,5
17002.945010928488,40.0,269.2338987828669,5
16955.01222440435,53.55535867935784,369.2338987828669,5
16901.83498171822,60.0,537.0106921796561,5
16869.713257635143,60.0,737.0106921796561,5
16840.96820747905,60.0,937.0106921796561,5
16790.114693921256,42.59477944221125,1137.010692179656,5
16793.874421782246,60.0,1249.9845893907122,5
16784.45109198457,60.0,1449.9845893907122,5
16773.692518191285,60.0,1649.9845893907122,5
16779.45422701299,60.0,1849.9845893907122,5
16773.610666038418,60.0,2049.9845893907122,5
16767.697863264922,30.008306144737368,2249.9845893907122,5
16803.005473353962,40.0,2300.026120114399,5
16830.029426564088,40.0,2400.026120114399,5
16866.447061351424,25.911934297395362,2500.026120114399,5
16928.857651008824,20.0,2529.5857916013756,5
17000.995073595182,20.0,2529.5857916013756,5
17057.46119602113,40.0,2529.5857916013756,5
17077.89203898502,40.0,2629.5857916013756,5
17079.002690563157,23.409919869593782,2729.5857916013756,5
17120.18755905111,20.0,2746.6353909493446,5
17165.040292039743,40.0,2746.6353909493446,5
17185.681007180952,40.0,2846.6353909493446,5
17217.267771615363,40.0,2946.6353909493446,5
17244.519811620197,40.0,3046.6353909493446,5
17271.11302072019,40.0,3146.6353909493446,5
17296.910232223297,40.0,3246.6353909493446,5
17329.319314005214,40.0,3346.6353909493446,5
17346.984822914957,40.0,3446.6353909493446,5
17362.6663248775,28.140579033848052,3546.6353909493446,5
17408.32430608946,34.30463771305616,3587.3382861185846,5
17446.504462820085,14.650238625065313,3658.8614746838653,5
17484.856765210046,40.0,3632.112667809192,5
17512.485007963372,40.0,3732.112667809192,5
17563.24950418604,40.0,3832.112667809192,5
17601.552901007268,40.0,3932.112667809192,5
17664.3964050726,20.0,4032.112667809192,5
17745.020807194735,20.0,4032.112667809192,5
17839.187155519074,20.0,4032.112667809192,5
17914.16583778818,17.246200108819426,4032.112667809192,5
17984.09665725358,20.0,4018.343668353289,5
18056.002229780475,20.0,4018.343668353289,5
18149.723246135345,20.0,4018.343668353289,5
18250.163239773043,20.0,4018.343668353289,5
18336.644452105014,11.351647409406695,4018.343668353289,5
18434.889037717963,20.0,3975.1019054003227,5
18475.34875899168,0.0,3975.1019054003227,5
18515.25272875078,0.0,3875.1019054003227,5
18541.68782030899,0.0,3775.1019054003227,5
18583.433058737584,0.0,3675.1019054003227,5
18637.70781633004,0.0,3575.1019054003227,5
18698.006541354902,0.0,3475.1019054003227,5
18763.000371283226,0.0,3375.1019054003227,5
18820.47931819768,0.0,3275.1019054003227,5
18885.642340741644,0.0,3175.1019054003227,5
18952.05877739017,0.0,3075.1019054003227,5
19008.882646321534,0.0,2975.1019054003227,5
19039.366633967336,20.0,2875.1019054003227,5
19037.325835303665,20.0,2875.1019054003227,5
19057.29418736703,20.0,2875.1019054003227,5
19063.879708033626,20.0,2875.1019054003227,5
19064.80467602183,20.0,2875.1019054003227,5
19092.66193415707,20.0,2875.1019054003227,5
19109.4596398839,20.0,2875.1019054003227,5
19113.327430151723,20.0,2875.1019054003227,5
19115.452812778938,40.0,2875.1019054003227,5
19126.24599313703,47.620043868507,2975.1019054003227,5
19134.663225838296,60.0,3113.2021247428574,5
19145.6368008241,60.0,3313.2021247428574,5
19152.109505940116,60.0,3513.2021247428574,5
19189.70661956331,40.86766721059888,3713.2021247428574,5
19264.461765506454,60.0,3817.5404607958517,5
19331.763938954082,51.36338232541506,4017.5404607958517,5
19392.293091979867,52.94493078937676,4174.357372422927,5
19448.118206206247,20.0,4339.0820263698115,5
19508.687012570357,7.207347945382098,4339.0820263698115,5
19592.80860348182,40.0,4275.118766096722,5
19633.0873580682,26.483242036982354,4375.118766096722,5
19697.86148334592,20.0,4407.534976281633,5
19769.02569148197,40.0,4407.534976281633,5
19823.119425626803,40.0,4507.534976281633,5
19852.04495431993,27.337472222041164,4607.534976281633,5
19884.754294085335,40.0,4644.222337391839,5
19908.25515543973,40.0,4744.222337391839,5
19917.89351715332,40.0,4844.222337391839,5
19936.468796275054,40.0,4944.222337391839,5
19927.746479350386,40.0,5044.222337391839,5
19918.422861533483,40.0,5144.222337391839,5
19898.469186864735,35.32449977104097,5244.222337391839,5
19905.89395894356,40.0,5320.8448362470435,5
19913.87338947262,40.0,5420.8448362470435,5
19917.819878822593,48.37724030363681,5520.8448362470435,5
19950.29942088761,40.0,5662.7310377652275,5
19969.884441483544,47.31961352679231,5762.7310377652275,5
20007.892521325968,60.0,5899.329105399189,5
20009.612956200108,57.52041903810965,6099.329105399189,5
20014.825897457562,60.0,6286.931200589737,5
20054.576936995843,60.0,6486.931200589737,5
20089.604227741416,80.0,6686.931200589737,5
20101.880687724915,100.0,6986.931200589737,5
20096.503457929943,78.26597460704347,7386.931200589737,5
20085.973680417243,58.95920994711668,7678.261073624954,5
20110.494847496437,60.0,7873.057123360538,5
20116.46952241411,60.0,8073.057123360538,5
20123.740644842375,55.161023317762826,8273.057123360537,5
20162.569793587296,61.96477462815773,8448.86223994935,5
20193.734544005478,60.0,8658.68611309014,5
20199.162073037114,60.0,8858.68611309014,5
20221.4238785301,80.0,9058.68611309014,5
20230.794896761086,80.0,9358.68611309014,5
20240.236051601074,69.46620996447449,9658.68611309014,5
20258.585227200983,60.0,9906.017162912513,5
20265.280790088887,53.30896238473819,10106.017162912513,5
20262.893330850657,40.0,10272.561974836204,5
20319.291493627235,40.0,10372.561974836204,5
20352.882277209705,40.0,10472.561974836204,5
20348.2712371123,45.960555061596885,10572.561974836204,5
20351.02899259493,40.0,10702.364750144188,5
20353.56914485533,20.0,10802.364750144188,5
20410.511523149777,40.0,10802.364750144188,5
20451.824873161575,40.0,10902.364750144188,5
20443.296163640214,38.750198599007305,11002.364750144188,5
20419.46478790097,20.0,11096.115743139224,5
20415.185325681126,30.92081853110377,11096.115743139224,5
20429.01128979773,40.0,11150.719835794744,5
20418.18304924788,40.0,11250.719835794744,5
20428.013215988394,40.0,11350.719835794744,5
20442.273702771687,40.0,11450.719835794744,5
20468.81401501725,40.0,11550.719835794744,5
20519.106316620364,40.0,11650.719835794744,5
20527.336595591794,40.0,11750.719835794744,5
20496.436035791474,54.38891121863155,11850.719835794744,5
20493.93887755836,60.0,12022.664391887902,5
20435.253622188087,60.0,12222.664391887902,5
20398.8919684412,60.0,12422.664391887902,5
20394.860100077847,60.0,12622.664391887902,5
20401.483353270207,54.73157732168075,12822.664391887902,5
20426.4083574671,40.0,12996.322278496305,5
20463.847066909686,19.12942276373387,13096.322278496305,5
20520.410651487415,20.0,13091.969392314975,5
20583.030082719742,40.0,13091.969392314975,5
20629.20525133069,40.0,13191.969392314975,5
20660.453039821696,60.0,13291.969392314975,5
20677.494557797294,60.0,13491.969392314975,5
20629.33001362804,60.0,13691.969392314975,5
20595.199200273608,46.967245045759604,13891.969392314975,5
20537.443550575215,31.09279395157544,14026.805617543774,5
20504.32325096881,40.0,14082.269587301651,5
20458.379352999884,40.0,14182.269587301651,5
20429.23456989196,40.0,14282.269587301651,5
20431.86112201007,60.0,14382.269587301651,5
20442.545547208778,59.10958723884834,14582.269587301651,5
20451.312099721974,60.0,14777.817523495893,5
20471.917598373413,62.39150690855281,14977.817523495893,5
20498.436572870847,70.0188845218687,15189.775058038656,5
20497.315170067213,60.0,15439.869480648,5
20507.726115700338,51.5999685958971,15639.869480648,5
20534.888937276322,40.0,15797.869323627485,5
20588.482002771358,31.886768722633327,15897.869323627485,5
20639.461069601635,20.0,15957.303167240652,5
20723.522479344036,20.0,15957.303167240652,5
20797.094345399808,20.0,15957.303167240652,5
20861.32913381928,20.0,15957.303167240652,5
20920.849890526726,20.0,15957.303167240652,5
20932.5214129321,16.947831003485987,15957.303167240652,5
20962.16927800059,0.0,15942.042322258083,5
