nb_trawlers,fish_stock,capture,income,price,fleet_maintenance_cost,capital,net_profit
5,6074.842933743976,0.0,0.0,1.0,10.0,90.0,-10.0
5,6101.103495822763,21.261950268103917,21.261950268103917,1.0,10.0,101.26195026810392,11.261950268103917
5,6127.158262772717,21.353862235379673,21.353862235379673,1.0,10.0,112.6158125034836,11.353862235379673
5,6153.006130754583,21.44505391970451,21.44505391970451,1.0,10.0,124.0608664231881,11.44505391970451
5,6178.646068983789,21.53552145764104,21.53552145764104,1.0,10.0,135.59638788082913,11.535521457641039
5,6204.077119076374,21.625261241443255,21.625261241443255,1.0,10.0,147.22164912227237,11.625261241443255
5,6229.298394354207,21.714269916767307,21.714269916767307,1.0,10.0,158.93591903903967,11.714269916767307
5,6254.309079111037,21.802544380239723,21.802544380239723,1.0,10.0,170.7384634192794,11.802544380239723
5,6279.10842784113,21.89008177688863,21.89008177688863,1.0,10.0,182.62854519616803,11.890081776888628
5,6303.695764431925,21.976879497443953,21.976879497443953,1.0,10.0,194.60542469361198,11.976879497443953
5,6328.070481322543,22.06293517551174,22.06293517551174,1.0,10.0,206.66835986912372,12.06293517551174
5,6352.232038629614,22.1482466846289,22.1482466846289,1.0,10.0,218.81660655375262,12.148246684628901
5,6376.179963242225,22.232812135203652,22.232812135203652,1.0,10.0,231.04941868895628,12.232812135203652
5,6399.9138478874565,22.31662987134779,22.31662987134779,1.0,10.0,243.36604856030408,12.31662987134779
5,6423.4333501683095,22.399698467606093,22.399698467606093,1.0,10.0,255.76574702791018,12.399698467606093
5,6446.7381915754895,22.482016725589084,22.482016725589084,1.0,10.0,268.24776375349927,12.482016725589084
5,6469.828156474816,22.563583670514213,22.563583670514213,1.0,10.0,280.8113474240135,12.563583670514213
5,6492.70309107169,22.64439854766185,22.64439854766185,1.0,10.0,293.45574597167536,12.64439854766185
5,6515.3629023543745,22.724460818750917,22.724460818750917,1.0,10.0,306.18020679042627,12.724460818750917
5,6537.8075570175515,22.80377015824031,22.80377015824031,1.0,10.0,318.98397694866657,12.803770158240312
5,6560.037080367726,22.88232644956143,22.88232644956143,1.0,10.0,331.866303398228,12.882326449561429
5,6582.051555212039,22.96012978128704,22.96012978128704,1.0,10.0,344.82643317951505,12.96012978128704
5,6603.851120731961,23.037180443242136,23.037180443242136,1.0,10.0,357.86361362275716,13.037180443242136
5,6625.4359713433805,23.113478922561864,23.113478922561864,1.0,10.0,370.977092545319,13.113478922561864
5,6646.806355544479,23.189025899701832,23.189025899701832,1.0,10.0,384.16611844502086,13.189025899701832
5,6667.9625747529635,23.263822244405674,23.263822244405674,1.0,10.0,397.42994068942653,13.263822244405674
5,6688.904982133827,23.33786901163537,23.33786901163537,1.0,10.0,410.7678097010619,13.33786901163537
5,6709.633981419278,23.411167437468393,23.411167437468393,1.0,10.0,424.1789771385303,13.411167437468393
5,6730.15002572191,23.483718934967474,23.483718934967474,1.0,10.0,437.6626960734978,13.483718934967474
5,6750.453616342658,23.555525090026688,23.555525090026688,1.0,10.0,451.21822116352445,13.555525090026688
5,6770.5453015745625,23.626587657199302,23.626587657199302,1.0,10.0,464.84480882072376,13.626587657199302
5,6790.425675503854,23.69690855551097,23.69690855551097,1.0,10.0,478.5417173762347,13.69690855551097
5,6810.095376809279,23.76648986426349,23.76648986426349,1.0,10.0,492.3082072404982,13.766489864263491
5,6829.555087561067,23.835333818832474,23.835333818832474,1.0,10.0,506.14354105933063,13.835333818832474
5,6848.805532020492,23.903442806463737,23.903442806463737,1.0,10.0,520.0469838657943,13.903442806463737
5,6867.847475441228,23.970819362071722,23.970819362071722,1.0,10.0,534.0178032278661,13.970819362071722
5,6886.681722873496,24.037466164044297,24.037466164044297,1.0,10.0,548.0552693919104,14.037466164044297
5,6905.309117972055,24.103386030057237,24.103386030057237,1.0,10.0,562.1586554219676,14.103386030057237
5,6923.730541808943,24.16858191290219,24.16858191290219,1.0,10.0,576.3272373348698,14.16858191290219
5,6941.946911692015,24.2330568963313,24.2330568963313,1.0,10.0,590.560294231201,14.233056896331298
5,6959.959179990088,24.296814190922053,24.296814190922053,1.0,10.0,604.8571084221231,14.296814190922053
5,6977.768332965573,24.359857129965306,24.359857129965306,1.0,10.0,619.2169655520885,14.359857129965306
5,6995.375389615489,24.422189165379503,24.422189165379503,1.0,10.0,633.6391547174679,14.422189165379503
5,7012.781400521487,24.483813863654213,24.483813863654213,1.0,10.0,648.1229685811221,14.483813863654213
