nb_trawlers,fish_stock,capture,income,price,fleet_maintenance_cost,capital,net_profit
5,5836.9064463554905,0.0,0.0,1.0,10.0,90.0,-10.0
5,5869.026205815233,16.343338049795374,16.343338049795374,1.0,10.0,96.34333804979538,6.343338049795374
5,5896.804487447916,20.541591720353317,20.541591720353317,1.0,10.0,106.88492977014869,10.541591720353317
5,5924.3877849724595,20.638815706067707,20.638815706067707,1.0,10.0,117.52374547621639,10.638815706067707
5,5951.774423620479,20.735357247403606,20.735357247403606,1.0,10.0,128.25910272362,10.735357247403606
5,5978.962805152764,20.831210482671672,20.831210482671672,1.0,10.0,139.09031320629168,10.831210482671672
5,6005.951407564201,20.926369818034676,20.926369818034676,1.0,10.0,150.01668302432637,10.926369818034676
5,6032.738784736609,21.020829926474704,21.020829926474704,1.0,10.0,161.03751295080107,11.020829926474704
5,6059.323566040815,21.114585746578133,21.114585746578133,1.0,10.0,172.15209869737922,11.114585746578133
5,6085.704455889453,21.207632481142852,21.207632481142852,1.0,10.0,183.35973117852205,11.207632481142852
5,6111.880233241926,21.299965595613088,21.299965595613088,1.0,10.0,194.65969677413514,11.299965595613088
5,6137.849751062998,21.391580816346742,21.391580816346742,1.0,10.0,206.05127759048187,11.391580816346742
5,6163.611935736684,21.482474128720494,21.482474128720494,1.0,10.0,217.53375171920237,11.482474128720494
5,6189.165786436786,21.572641775078395,21.572641775078395,1.0,10.0,229.10639349428078,11.572641775078395
5,6214.510374455862,21.66208025252875,21.66208025252875,1.0,10.0,240.76847374680952,11.66208025252875
5,6239.644842494096,21.75078631059552,21.75078631059552,1.0,10.0,252.51926005740503,11.750786310595519
5,6264.5684039096695,21.83875694872934,21.83875694872934,1.0,10.0,264.3580170061344,11.83875694872934
5,6289.280341932388,21.925989413683844,21.925989413683844,1.0,10.0,276.28400641981824,11.925989413683844
5,6313.780008842045,22.012481196763357,22.012481196763357,1.0,10.0,288.2964876165816,12.012481196763357
5,6338.066825113211,22.098230030947157,22.098230030947157,1.0,10.0,300.39471764752875,12.098230030947157
5,6362.140278528178,22.18323388789624,22.18323388789624,1.0,10.0,312.577951535425,12.18323388789624
5,6385.999923259517,22.267490974848624,22.267490974848624,1.0,10.0,324.8454425102736,12.267490974848624
5,6409.645378924071,22.350999731408315,22.350999731408315,1.0,10.0,337.1964422416819,12.350999731408315
5,6433.076329609856,22.43375882623425,22.43375882623425,1.0,10.0,349.6302010679161,12.43375882623425
5,6456.2925228776085,22.515767153634492,22.515767153634492,1.0,10.0,362.1459682215506,12.515767153634492
5,6479.293768738545,22.59702383007163,22.59702383007163,1.0,10.0,374.74299205162225,12.597023830071631
5,6502.079938609877,22.677528190584905,22.677528190584905,1.0,10.0,387.42052024220715,12.677528190584905
5,6524.650964249793,22.757279785134568,22.757279785134568,1.0,10.0,400.17780002734173,12.757279785134568
5,6547.006836673276,22.836278374874276,22.836278374874276,1.0,10.0,413.014078402216,12.836278374874276
5,6569.1476050505635,22.914523928356466,22.914523928356466,1.0,10.0,425.92860233057246,12.914523928356466
5,6591.073375589463,22.99201661767697,22.99201661767697,1.0,10.0,438.92061894824946,12.99201661767697
5,6612.7843104032845,23.06875681456312,23.06875681456312,1.0,10.0,451.9893757628126,13.06875681456312
5,6634.28062636573,23.144745086411493,23.144745086411493,1.0,10.0,465.1341208492241,13.144745086411493
5,6655.562593954181,23.219982192280053,23.219982192280053,1.0,10.0,478.3541030415041,13.219982192280053
5,6676.630536082859,23.294469078839633,23.294469078839633,1.0,10.0,491.6485721203438,13.294469078839633
5,6697.484826927199,23.368206876290007,23.368206876290007,1.0,10.0,505.0167789966338,13.368206876290007
5,6718.125890740824,23.4411968942452,23.4411968942452,1.0,10.0,518.457975890879,13.441196894245198
5,6738.5542006663945,23.51344061759288,23.51344061759288,1.0,10.0,531.9714165084719,13.513440617592881
5,6758.770277541718,23.584939702332377,23.584939702332377,1.0,10.0,545.5563562108042,13.584939702332377
5,6778.774688702215,23.65569597139601,23.65569597139601,1.0,10.0,559.2120521822002,13.65569597139601
5,6798.568046781173,23.725711410457752,23.725711410457752,1.0,10.0,572.9377635926579,13.725711410457752
5,6818.15100850877,23.7949881637341,23.7949881637341,1.0,10.0,586.732751756392,13.7949881637341
5,6837.524273511132,23.863528529780694,23.863528529780694,1.0,10.0,600.5962802861727,13.863528529780694
5,6856.688583110551,23.931334957288964,23.931334957288964,1.0,10.0,614.5276152434617,13.931334957288964
5,6875.644719127816,23.998410040886927,23.998410040886927,1.0,10.0,628.5260252843486,13.998410040886927
5,6894.393502687875,24.064756516947355,24.064756516947355,1.0,10.0,642.590781801296,14.064756516947355
5,6912.935793029613,24.130377259407567,24.130377259407567,1.0,10.0,656.7211590607035,14.130377259407567
5,6931.272486320941,24.19527527560365,24.19527527560365,1.0,10.0,670.9164343363071,14.195275275603649
5,6949.404514479893,24.25945370212329,24.25945370212329,1.0,10.0,685.1758880384305,14.259453702123292
5,6967.332844002791,24.322915800679624,24.322915800679624,1.0,10.0,699.4988038391101,14.322915800679624
5,6985.058474800231,24.38566495400977,24.38566495400977,1.0,10.0,713.8844687931198,14.38566495400977
5,7002.582439041717,24.44770466180081,24.44770466180081,1.0,10.0,728.3321734549206,14.44770466180081
5,7019.905800009731,24.50903853664601,24.50903853664601,1.0,10.0,742.8412119915666,14.50903853664601
5,7037.029650963956,24.569670300034062,24.569670300034062,1.0,10.0,757.4108822916007,14.569670300034062
5,7053.955114016363,24.62960377837384,24.62960377837384,1.0,10.0,772.0404860699746,14.629603778373841
