nb_trawlers,fish_stock,capture,income,price,fleet_maintenance_cost,capital,net_profit
5,5849.936331501762,0.0,0.0,1.0,10.0,90.0,-10.0
5,5877.846827548663,20.474777160256167,20.474777160256167,1.0,10.0,100.47477716025617,10.474777160256167
5,5905.563527852337,20.572463896420317,20.572463896420317,1.0,10.0,111.04724105667648,10.572463896420317
5,5933.084705216022,20.669472347483175,20.669472347483175,1.0,10.0,121.71671340415966,10.669472347483175
5,5960.408709143019,20.765796468256074,20.765796468256074,1.0,10.0,132.48250987241573,10.765796468256074
5,5987.533965578041,20.861430482000568,20.861430482000568,1.0,10.0,143.3439403544163,10.861430482000568
5,6014.45897659551,20.95636887952314,20.95636887952314,1.0,10.0,154.30030923393946,10.95636887952314
5,6041.18232003614,21.050606418084286,21.050606418084286,1.0,10.0,165.35091565202373,11.050606418084286
5,6067.702649093268,21.14413812012649,21.14413812012649,1.0,10.0,176.49505377215021,11.144138120126492
5,6094.018691850311,21.236959271826436,21.236959271826436,1.0,10.0,187.73201304397665,11.236959271826436
5,6120.129250770886,21.32906542147609,21.32906542147609,1.0,10.0,199.06107846545274,11.329065421476091
5,6146.033202143088,21.4204523776981,21.4204523776981,1.0,10.0,210.48153084315084,11.420452377698101
5,6171.72949547947,21.51111620750081,21.51111620750081,1.0,10.0,221.99264705065164,11.511116207500809
5,6197.217152874209,21.601053234178146,21.601053234178146,1.0,10.0,233.5937002848298,11.601053234178146
5,6222.495268319257,21.69026003505973,21.69026003505973,1.0,10.0,245.28396031988953,11.69026003505973
5,6247.563006980777,21.7787334391174,21.7787334391174,1.0,10.0,257.06269375900695,11.7787334391174
5,6272.419604437767,21.86647052443272,21.86647052443272,1.0,10.0,268.92916428343966,11.86647052443272
5,6297.0643658842655,21.953468615532184,21.953468615532184,1.0,10.0,280.88263289897185,11.953468615532184
5,6321.496665296962,22.03972528059493,22.03972528059493,1.0,10.0,292.9223581795668,12.03972528059493
5,6345.715944569694,22.125238328539368,22.125238328539368,1.0,10.0,305.04759650810615,12.125238328539368
5,6369.721712616589,22.21000580599393,22.21000580599393,1.0,10.0,317.2576023141001,12.21000580599393
5,6393.5135444453945,22.29402599415806,22.29402599415806,1.0,10.0,329.55162830825816,12.294025994158059
5,6417.091080202718,22.37729740555888,22.37729740555888,1.0,10.0,341.928925713817,12.377297405558881
5,6440.454024192736,22.45981878070951,22.45981878070951,1.0,10.0,354.3887444945265,12.459818780709512
5,6463.602143871004,22.541589084674577,22.541589084674577,1.0,10.0,366.9303335792011,12.541589084674577
5,6486.53526881502,22.622607503548515,22.622607503548515,1.0,10.0,379.5529410827496,12.622607503548515
5,6509.253289673041,22.70287344085257,22.70287344085257,1.0,10.0,392.25581452360217,12.70287344085257
5,6531.756157092855,22.78238651385564,22.78238651385564,1.0,10.0,405.03820103745784,12.782386513855641
5,6554.043880631918,22.861146549824994,22.861146549824994,1.0,10.0,417.8993475872828,12.861146549824994
5,6576.116527650527,22.939153582211716,22.939153582211716,1.0,10.0,430.8385011694945,12.939153582211716
5,6597.974222189449,23.016407846776843,23.016407846776843,1.0,10.0,443.85490901627134,13.016407846776843
5,6619.617143833523,23.092909777663074,23.092909777663074,1.0,10.0,456.9478187939344,13.092909777663074
5,6641.045526562758,23.16866000341733,23.16866000341733,1.0,10.0,470.11647879735176,13.16866000341733
5,6662.259657592224,23.24365934296965,23.24365934296965,1.0,10.0,483.3601381403214,13.24365934296965
5,6683.259876202326,23.317908801572788,23.317908801572788,1.0,10.0,496.6780469418942,13.317908801572788
5,6704.046572560622,23.39140956670814,23.39140956670814,1.0,10.0,510.06945650860234,13.391409566708141
5,6724.620186536802,23.464163003962177,23.464163003962177,1.0,10.0,523.5336195125645,13.464163003962177
5,6744.981206511814,23.53617065287881,23.53617065287881,1.0,10.0,537.0697901654434,13.536170652878809
5,6765.130168182743,23.607434222791348,23.607434222791348,1.0,10.0,550.6772243882347,13.607434222791348
5,6785.06765336442,23.6779555886396,23.6779555886396,1.0,10.0,564.3551799768743,13.677955588639598
5,6804.794288789155,23.74773678677547,23.74773678677547,1.0,10.0,578.1029167636498,13.74773678677547
5,6824.785424744919,23.345114309406362,23.345114309406362,1.0,10.0,591.4480310730561,13.345114309406362
5,6848.89498897725,19.10939918928577,19.10939918928577,1.0,10.0,600.5574302623419,9.10939918928577
5,6872.760400758595,19.1769059691363,19.1769059691363,1.0,10.0,609.7343362314782,9.1769059691363
5,6896.3818490956755,19.243729122124066,19.243729122124066,1.0,10.0,618.9780653536022,9.243729122124066
5,6919.759590762107,19.309869177467892,19.309869177467892,1.0,10.0,628.2879345310702,9.309869177467892
5,6938.020276759995,24.219158567667375,24.219158567667375,1.0,10.0,642.5070930987375,14.219158567667375
5,6956.076652063225,24.28307096865998,24.28307096865998,1.0,10.0,656.7901640673975,14.283070968659981
5,6974.451043352189,23.828075304028943,23.828075304028943,1.0,10.0,670.6182393714265,13.828075304028943
5,6997.0074979443825,19.52846292138613,19.52846292138613,1.0,10.0,680.1467022928126,9.52846292138613
5,7019.322132074548,19.59162099424427,19.59162099424427,1.0,10.0,689.7383232870569,9.59162099424427
5,7041.395541265054,19.654101969808732,19.654101969808732,1.0,10.0,699.3924252568656,9.654101969808732
5,7063.2283790939555,19.715907515542153,19.715907515542153,1.0,10.0,709.1083327724078,9.715907515542153
5,7084.82135564742,19.777039461463076,19.777039461463076,1.0,10.0,718.885372233871,9.777039461463076
5,7101.18694609332,24.79687474476597,24.79687474476597,1.0,10.0,733.682246978637,14.796874744765969
